comment_id,task_id,user_id,body,created_at
6562,1916,199,Comment 6562: investigating issue 162.,2024-12-15 17:06:47
6563,428,49,Comment 6563: investigating issue 163.,2025-03-01 21:25:56
6564,2369,73,Comment 6564: investigating issue 164.,2024-11-20 15:01:24
6565,2061,261,Comment 6565: investigating issue 165.,2025-09-25 10:23:03
6566,3582,118,Comment 6566: investigating issue 166.,2024-09-26 19:03:07
6567,1207,257,Comment 6567: investigating issue 167.,2025-07-05 15:09:12
6568,1074,258,Comment 6568: investigating issue 168.,2024-11-26 17:13:41
6569,665,283,Comment 6569: investigating issue 169.,2024-09-16 11:08:39
6570,1656,62,Comment 6570: investigating issue 170.,2025-07-03 00:28:34
6571,4266,279,Comment 6571: investigating issue 171.,2025-05-16 18:38:02
6572,1574,187,Comment 6572: investigating issue 172.,2024-10-26 05:02:46
6573,1572,179,Comment 6573: investigating issue 173.,2025-01-25 14:44:34
6574,3509,128,Comment 6574: investigating issue 174.,2025-09-24 07:40:18
6575,2310,229,Comment 6575: investigating issue 175.,2024-12-21 12:31:48
6576,2434,170,Comment 6576: investigating issue 176.,2024-12-08 08:45:33
6577,4980,267,Comment 6577: investigating issue 177.,2025-09-24 16:50:53
6578,4373,58,Comment 6578: investigating issue 178.,2025-02-17 19:44:36
6579,1748,291,Comment 6579: investigating issue 179.,2024-12-05 03:56:31
6580,4028,77,Comment 6580: investigating issue 180.,2025-02-03 03:51:03
6581,1066,284,Comment 6581: investigating issue 181.,2025-01-03 03:23:23
6582,1844,94,Comment 6582: investigating issue 182.,2025-08-23 21:47:39
6583,2619,157,Comment 6583: investigating issue 183.,2024-11-13 14:16:57
6584,1667,272,Comment 6584: investigating issue 184.,2025-09-04 10:30:12
6585,406,191,Comment 6585: investigating issue 185.,2025-05-08 07:21:46
6586,2340,145,Comment 6586: investigating issue 186.,2024-09-23 11:49:45
6587,2749,153,Comment 6587: investigating issue 187.,2025-09-15 07:48:16
6588,2646,181,Comment 6588: investigating issue 188.,2025-01-29 20:48:24
6589,1499,152,Comment 6589: investigating issue 189.,2024-11-29 05:10:12
6590,1651,216,Comment 6590: investigating issue 190.,2024-10-04 02:51:20
6591,3907,18,Comment 6591: investigating issue 191.,2025-01-03 10:44:18
6592,2453,299,Comment 6592: investigating issue 192.,2024-12-02 17:08:36
6593,2273,54,Comment 6593: investigating issue 193.,2024-09-12 09:32:25
6594,3849,51,Comment 6594: investigating issue 194.,2025-09-04 04:54:44
6595,4514,236,Comment 6595: investigating issue 195.,2025-07-26 09:13:45
6596,4062,183,Comment 6596: investigating issue 196.,2025-02-07 20:19:55
6597,3136,6,Comment 6597: investigating issue 197.,2024-09-03 00:52:51
6598,2261,161,Comment 6598: investigating issue 198.,2025-04-26 14:15:08
6599,2801,256,Comment 6599: investigating issue 199.,2025-04-09 14:51:54
6600,1145,255,Comment 6600: investigating issue 0.,2025-06-16 19:03:06
6601,1887,239,Comment 6601: investigating issue 1.,2025-02-16 07:22:54
6602,3726,107,Comment 6602: investigating issue 2.,2025-01-09 16:30:22
6603,3249,295,Comment 6603: investigating issue 3.,2025-05-28 19:16:01
6604,1648,231,Comment 6604: investigating issue 4.,2024-12-25 23:16:25
6605,2095,160,Comment 6605: investigating issue 5.,2025-04-03 09:57:51
6606,4665,244,Comment 6606: investigating issue 6.,2024-12-05 03:11:23
6607,1339,82,Comment 6607: investigating issue 7.,2025-06-22 22:56:54
6608,4847,162,Comment 6608: investigating issue 8.,2024-10-29 09:39:22
6609,2377,124,Comment 6609: investigating issue 9.,2025-07-22 23:48:48
6610,4895,84,Comment 6610: investigating issue 10.,2024-10-08 17:42:47
6611,493,297,Comment 6611: investigating issue 11.,2024-11-16 11:40:20
6612,1178,178,Comment 6612: investigating issue 12.,2025-06-19 21:44:16
6613,1932,160,Comment 6613: investigating issue 13.,2024-10-12 07:22:40
6614,1102,249,Comment 6614: investigating issue 14.,2024-09-15 17:12:51
6615,4162,295,Comment 6615: investigating issue 15.,2025-06-05 01:32:13
6616,1934,260,Comment 6616: investigating issue 16.,2025-09-04 08:30:53
6617,181,223,Comment 6617: investigating issue 17.,2025-03-23 13:00:45
6618,288,40,Comment 6618: investigating issue 18.,2025-02-09 02:09:48
6619,4048,138,Comment 6619: investigating issue 19.,2025-07-04 02:23:20
6620,4095,286,Comment 6620: investigating issue 20.,2024-12-12 18:46:20
6621,3510,114,Comment 6621: investigating issue 21.,2025-09-18 10:01:41
6622,3115,65,Comment 6622: investigating issue 22.,2025-03-25 19:31:45
6623,3258,36,Comment 6623: investigating issue 23.,2024-09-07 11:50:26
6624,2711,293,Comment 6624: investigating issue 24.,2025-03-10 20:44:18
6625,915,280,Comment 6625: investigating issue 25.,2024-09-20 11:35:22
6626,2413,154,Comment 6626: investigating issue 26.,2025-09-13 20:06:15
6627,4990,146,Comment 6627: investigating issue 27.,2024-09-22 12:52:18
6628,2684,20,Comment 6628: investigating issue 28.,2025-05-15 10:59:23
6629,848,171,Comment 6629: investigating issue 29.,2025-04-02 19:35:37
6630,4957,7,Comment 6630: investigating issue 30.,2025-07-17 09:39:40
6631,498,125,Comment 6631: investigating issue 31.,2025-05-17 00:07:39
6632,3440,83,Comment 6632: investigating issue 32.,2025-08-26 21:58:10
6633,88,198,Comment 6633: investigating issue 33.,2024-10-31 04:43:38
6634,146,186,Comment 6634: investigating issue 34.,2024-10-03 08:43:27
6635,477,51,Comment 6635: investigating issue 35.,2025-09-14 16:17:38
6636,860,187,Comment 6636: investigating issue 36.,2025-03-11 14:59:00
6637,3612,77,Comment 6637: investigating issue 37.,2024-11-16 05:50:03
6638,3779,248,Comment 6638: investigating issue 38.,2025-03-25 04:22:51
6639,50,286,Comment 6639: investigating issue 39.,2025-05-02 12:57:28
6640,3879,296,Comment 6640: investigating issue 40.,2025-08-11 11:17:07
6641,2978,109,Comment 6641: investigating issue 41.,2024-10-30 19:02:19
6642,963,186,Comment 6642: investigating issue 42.,2025-04-16 05:09:22
6643,2641,33,Comment 6643: investigating issue 43.,2025-07-26 15:48:17
6644,2450,110,Comment 6644: investigating issue 44.,2025-03-11 02:32:07
6645,4829,271,Comment 6645: investigating issue 45.,2024-12-12 21:37:21
6646,4257,274,Comment 6646: investigating issue 46.,2025-03-04 01:32:06
6647,3161,237,Comment 6647: investigating issue 47.,2024-09-03 20:10:18
6648,333,234,Comment 6648: investigating issue 48.,2025-03-17 11:02:12
6649,861,283,Comment 6649: investigating issue 49.,2025-07-22 00:59:11
6650,4518,71,Comment 6650: investigating issue 50.,2025-09-19 03:12:06
6651,2889,251,Comment 6651: investigating issue 51.,2024-11-16 04:01:45
6652,4814,278,Comment 6652: investigating issue 52.,2025-08-25 18:37:34
6653,1533,100,Comment 6653: investigating issue 53.,2024-10-12 23:43:32
6654,3598,175,Comment 6654: investigating issue 54.,2025-05-30 03:48:38
6655,3878,282,Comment 6655: investigating issue 55.,2025-07-15 14:58:22
6656,772,195,Comment 6656: investigating issue 56.,2025-05-06 13:21:07
6657,4541,130,Comment 6657: investigating issue 57.,2024-11-19 12:05:51
6658,1611,4,Comment 6658: investigating issue 58.,2024-10-01 08:41:36
6659,1674,83,Comment 6659: investigating issue 59.,2025-01-08 01:41:43
6660,179,209,Comment 6660: investigating issue 60.,2025-04-17 15:38:37
6661,3292,92,Comment 6661: investigating issue 61.,2024-09-19 07:48:31
6662,3442,220,Comment 6662: investigating issue 62.,2025-09-16 17:46:08
6663,1409,257,Comment 6663: investigating issue 63.,2025-03-08 08:01:38
6664,3414,44,Comment 6664: investigating issue 64.,2025-04-27 16:37:03
6665,675,15,Comment 6665: investigating issue 65.,2025-01-21 15:25:03
6666,4122,91,Comment 6666: investigating issue 66.,2025-07-12 21:00:18
6667,1649,262,Comment 6667: investigating issue 67.,2024-09-06 03:47:33
6668,1448,224,Comment 6668: investigating issue 68.,2025-05-02 23:07:23
6669,4885,79,Comment 6669: investigating issue 69.,2024-10-14 23:24:24
6670,1892,39,Comment 6670: investigating issue 70.,2025-05-29 17:40:37
6671,880,83,Comment 6671: investigating issue 71.,2025-01-12 11:13:51
6672,3530,162,Comment 6672: investigating issue 72.,2024-11-07 17:50:50
6673,3619,237,Comment 6673: investigating issue 73.,2025-01-16 05:34:03
6674,4765,95,Comment 6674: investigating issue 74.,2025-05-28 13:01:16
6675,3836,272,Comment 6675: investigating issue 75.,2025-02-02 18:39:45
6676,3476,120,Comment 6676: investigating issue 76.,2025-07-22 06:13:44
6677,4352,55,Comment 6677: investigating issue 77.,2024-12-10 14:25:25
6678,1823,9,Comment 6678: investigating issue 78.,2025-05-13 08:20:33
6679,1804,77,Comment 6679: investigating issue 79.,2025-05-14 20:22:46
6680,1134,218,Comment 6680: investigating issue 80.,2024-10-10 09:08:51
6681,334,36,Comment 6681: investigating issue 81.,2024-11-10 11:32:50
6682,4420,55,Comment 6682: investigating issue 82.,2025-01-24 09:53:40
6683,2003,9,Comment 6683: investigating issue 83.,2025-09-10 13:32:51
6684,1741,269,Comment 6684: investigating issue 84.,2024-10-20 03:18:17
6685,627,73,Comment 6685: investigating issue 85.,2025-01-09 21:42:01
6686,716,70,Comment 6686: investigating issue 86.,2025-03-26 14:23:21
6687,1629,213,Comment 6687: investigating issue 87.,2025-06-01 14:18:16
6688,1046,49,Comment 6688: investigating issue 88.,2024-10-19 08:32:55
6689,635,17,Comment 6689: investigating issue 89.,2025-08-12 15:33:04
6690,2235,171,Comment 6690: investigating issue 90.,2025-01-19 05:41:28
6691,386,179,Comment 6691: investigating issue 91.,2024-10-12 09:39:58
6692,283,296,Comment 6692: investigating issue 92.,2024-11-03 17:35:47
6693,548,237,Comment 6693: investigating issue 93.,2024-12-02 07:02:01
6694,2635,259,Comment 6694: investigating issue 94.,2024-09-24 11:02:53
6695,4184,191,Comment 6695: investigating issue 95.,2024-12-07 10:42:14
6696,683,33,Comment 6696: investigating issue 96.,2025-05-11 08:46:41
6697,191,156,Comment 6697: investigating issue 97.,2024-11-24 22:29:15
6698,1357,83,Comment 6698: investigating issue 98.,2025-05-27 11:25:52
6699,489,39,Comment 6699: investigating issue 99.,2024-11-29 19:04:48
6700,1365,258,Comment 6700: investigating issue 100.,2025-08-22 12:02:23
6701,2716,31,Comment 6701: investigating issue 101.,2025-01-21 17:54:55
6702,3239,240,Comment 6702: investigating issue 102.,2024-10-04 21:10:54
6703,1599,290,Comment 6703: investigating issue 103.,2024-10-15 07:40:22
6704,4826,249,Comment 6704: investigating issue 104.,2025-03-12 21:45:47
6705,4569,5,Comment 6705: investigating issue 105.,2025-08-09 10:57:25
6706,4829,49,Comment 6706: investigating issue 106.,2025-04-11 09:29:13
6707,4958,124,Comment 6707: investigating issue 107.,2025-09-20 10:06:53
6708,881,48,Comment 6708: investigating issue 108.,2024-09-27 02:10:21
6709,2260,190,Comment 6709: investigating issue 109.,2024-11-27 16:41:52
6710,2483,63,Comment 6710: investigating issue 110.,2025-03-20 07:31:57
6711,3125,276,Comment 6711: investigating issue 111.,2024-12-05 12:15:26
6712,4054,163,Comment 6712: investigating issue 112.,2025-07-17 17:05:47
6713,527,22,Comment 6713: investigating issue 113.,2025-05-31 22:53:12
6714,4551,117,Comment 6714: investigating issue 114.,2025-04-20 09:40:06
6715,4420,123,Comment 6715: investigating issue 115.,2025-05-24 03:54:13
6716,4884,34,Comment 6716: investigating issue 116.,2025-01-04 06:15:42
6717,3831,172,Comment 6717: investigating issue 117.,2025-02-26 13:52:28
6718,3417,95,Comment 6718: investigating issue 118.,2025-04-24 13:00:49
6719,3875,29,Comment 6719: investigating issue 119.,2025-06-04 13:01:58
6720,1501,118,Comment 6720: investigating issue 120.,2025-01-30 10:51:03
6721,2523,244,Comment 6721: investigating issue 121.,2025-05-22 19:55:26
6722,111,296,Comment 6722: investigating issue 122.,2024-10-27 00:02:28
6723,3966,282,Comment 6723: investigating issue 123.,2025-01-30 17:04:12
6724,2917,216,Comment 6724: investigating issue 124.,2025-01-29 07:30:41
6725,3090,139,Comment 6725: investigating issue 125.,2024-09-29 20:52:05
6726,3024,271,Comment 6726: investigating issue 126.,2025-05-17 09:15:28
6727,4146,283,Comment 6727: investigating issue 127.,2024-10-29 08:37:05
6728,823,280,Comment 6728: investigating issue 128.,2025-06-17 20:36:17
6729,2870,231,Comment 6729: investigating issue 129.,2025-09-06 16:17:04
6730,696,242,Comment 6730: investigating issue 130.,2024-09-20 18:48:10
6731,3626,232,Comment 6731: investigating issue 131.,2025-06-09 21:20:03
6732,3870,219,Comment 6732: investigating issue 132.,2025-08-05 06:01:09
6733,1080,237,Comment 6733: investigating issue 133.,2024-10-28 00:09:06
6734,478,200,Comment 6734: investigating issue 134.,2024-11-21 22:27:12
6735,277,146,Comment 6735: investigating issue 135.,2025-01-14 15:09:31
6736,271,128,Comment 6736: investigating issue 136.,2024-09-18 21:29:57
6737,3873,106,Comment 6737: investigating issue 137.,2025-05-31 14:53:58
6738,1918,288,Comment 6738: investigating issue 138.,2025-07-02 22:36:32
6739,4334,74,Comment 6739: investigating issue 139.,2025-09-26 10:43:06
6740,537,165,Comment 6740: investigating issue 140.,2025-08-31 06:28:16
6741,4394,11,Comment 6741: investigating issue 141.,2024-09-09 21:14:28
6742,3826,288,Comment 6742: investigating issue 142.,2025-06-27 23:26:58
6743,954,220,Comment 6743: investigating issue 143.,2024-09-03 03:14:07
6744,509,267,Comment 6744: investigating issue 144.,2025-05-07 07:30:46
6745,2011,134,Comment 6745: investigating issue 145.,2025-08-30 20:05:34
6746,2681,162,Comment 6746: investigating issue 146.,2024-10-19 19:31:37
6747,3595,153,Comment 6747: investigating issue 147.,2024-11-18 20:41:14
6748,2118,154,Comment 6748: investigating issue 148.,2025-04-28 00:45:22
6749,1942,135,Comment 6749: investigating issue 149.,2025-04-08 15:27:37
6750,3365,87,Comment 6750: investigating issue 150.,2025-07-10 05:06:28
6751,3268,90,Comment 6751: investigating issue 151.,2025-07-21 05:22:42
6752,1775,177,Comment 6752: investigating issue 152.,2024-11-16 00:02:55
6753,4794,268,Comment 6753: investigating issue 153.,2024-11-25 03:22:15
6754,1870,274,Comment 6754: investigating issue 154.,2025-03-02 18:08:52
6755,1546,144,Comment 6755: investigating issue 155.,2025-04-26 22:19:23
6756,651,164,Comment 6756: investigating issue 156.,2025-05-22 12:07:23
6757,1477,294,Comment 6757: investigating issue 157.,2025-01-04 06:15:21
6758,3786,237,Comment 6758: investigating issue 158.,2025-09-03 10:33:42
6759,3719,46,Comment 6759: investigating issue 159.,2025-01-28 08:30:33
6760,3028,274,Comment 6760: investigating issue 160.,2025-07-19 07:19:05
6761,962,201,Comment 6761: investigating issue 161.,2024-09-20 17:32:14
6762,479,42,Comment 6762: investigating issue 162.,2025-02-08 20:42:02
6763,856,60,Comment 6763: investigating issue 163.,2025-03-09 23:14:17
6764,4036,257,Comment 6764: investigating issue 164.,2025-08-14 03:52:11
6765,553,277,Comment 6765: investigating issue 165.,2025-09-03 20:56:09
6766,4962,237,Comment 6766: investigating issue 166.,2025-01-09 06:46:47
6767,4683,124,Comment 6767: investigating issue 167.,2024-10-17 23:57:58
6768,4705,30,Comment 6768: investigating issue 168.,2025-08-18 16:02:49
6769,3867,73,Comment 6769: investigating issue 169.,2025-05-08 19:31:53
6770,4541,153,Comment 6770: investigating issue 170.,2024-10-10 09:27:52
6771,425,3,Comment 6771: investigating issue 171.,2025-07-21 16:13:18
6772,1532,170,Comment 6772: investigating issue 172.,2024-09-22 18:27:05
6773,4798,140,Comment 6773: investigating issue 173.,2025-07-16 18:01:16
6774,3148,203,Comment 6774: investigating issue 174.,2024-09-05 12:25:08
6775,2739,1,Comment 6775: investigating issue 175.,2025-07-22 22:39:19
6776,4235,291,Comment 6776: investigating issue 176.,2024-09-23 01:03:17
6777,1496,187,Comment 6777: investigating issue 177.,2025-06-16 17:07:49
6778,1282,259,Comment 6778: investigating issue 178.,2025-08-22 03:13:20
6779,1619,236,Comment 6779: investigating issue 179.,2025-03-26 03:27:34
6780,210,227,Comment 6780: investigating issue 180.,2024-09-11 04:46:31
6781,2156,59,Comment 6781: investigating issue 181.,2024-09-23 10:39:31
6782,1421,138,Comment 6782: investigating issue 182.,2024-12-05 07:55:16
6783,3362,54,Comment 6783: investigating issue 183.,2025-09-22 17:23:49
6784,3669,70,Comment 6784: investigating issue 184.,2025-01-28 20:13:14
6785,4083,292,Comment 6785: investigating issue 185.,2025-08-10 16:44:07
6786,1877,17,Comment 6786: investigating issue 186.,2024-09-14 04:15:46
6787,2693,115,Comment 6787: investigating issue 187.,2025-01-31 20:01:48
6788,460,60,Comment 6788: investigating issue 188.,2025-01-05 00:58:08
6789,2701,64,Comment 6789: investigating issue 189.,2025-07-31 16:23:05
6790,2312,230,Comment 6790: investigating issue 190.,2024-09-17 19:16:44
6791,2117,271,Comment 6791: investigating issue 191.,2025-06-19 02:34:27
6792,2601,24,Comment 6792: investigating issue 192.,2025-01-13 02:23:11
6793,1673,43,Comment 6793: investigating issue 193.,2025-03-14 14:04:46
6794,3685,151,Comment 6794: investigating issue 194.,2025-03-31 20:44:47
6795,4002,62,Comment 6795: investigating issue 195.,2025-05-28 04:50:02
6796,3100,184,Comment 6796: investigating issue 196.,2024-10-12 19:53:41
6797,1788,243,Comment 6797: investigating issue 197.,2024-11-18 13:50:45
6798,2650,16,Comment 6798: investigating issue 198.,2024-09-10 21:34:51
6799,3967,132,Comment 6799: investigating issue 199.,2025-02-21 17:38:49
6800,4184,77,Comment 6800: investigating issue 0.,2025-08-07 09:51:52
6801,4407,75,Comment 6801: investigating issue 1.,2024-10-15 12:07:59
6802,671,74,Comment 6802: investigating issue 2.,2024-09-29 08:27:37
6803,1184,56,Comment 6803: investigating issue 3.,2025-05-08 03:50:41
6804,1174,208,Comment 6804: investigating issue 4.,2025-01-15 09:35:16
6805,394,248,Comment 6805: investigating issue 5.,2025-07-30 03:20:12
6806,3866,294,Comment 6806: investigating issue 6.,2025-06-13 01:40:36
6807,4034,161,Comment 6807: investigating issue 7.,2025-08-27 19:22:29
6808,852,259,Comment 6808: investigating issue 8.,2025-08-05 03:26:46
